order_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,delivery_delay_days,delivery_completion_rate,is_on_time,is_complete_delivery
FMR310521301,25891301,80,2024-03-10,2024-03-10,76,0,95.0,Yes,No
FMR39301301,25891301,100,2024-03-09,2024-03-08,100,-1,100.0,Yes,Yes
FMR310301503,25891301,25,2024-03-10,2024-03-10,25,0,100.0,Yes,Yes
FMR310622301,25891301,29,2024-03-10,2024-03-11,26,1,89.66,No,No
FMR38220503,25891301,73,2024-03-08,2024-03-08,66,0,90.41,Yes,No
FMR38403603,25891301,59,2024-03-08,2024-03-08,59,0,100.0,Yes,Yes
FMR310422301,25891301,23,2024-03-10,2024-03-13,18,3,78.26,No,No
FMR39603601,25891301,29,2024-03-09,2024-03-09,29,0,100.0,Yes,Yes
FMR310401203,25891203,402,2024-03-10,2024-03-11,362,1,90.05,No,No
FMR39721102,25891102,475,2024-03-09,2024-03-12,475,3,100.0,No,Yes
FMR310401402,25891102,384,2024-03-10,2024-03-10,384,0,100.0,Yes,Yes
FMR310403601,25891102,407,2024-03-10,2024-03-10,366,0,89.93,Yes,No
FMR38402102,25891102,313,2024-03-08,2024-03-09,282,1,90.1,No,No
FMR38221602,25891102,393,2024-03-08,2024-03-08,393,0,100.0,Yes,Yes
FMR39221102,25891102,410,2024-03-09,2024-03-10,410,1,100.0,No,Yes
FMR310521102,25891102,455,2024-03-10,2024-03-12,409,2,89.89,No,No
FMR310520102,25891102,369,2024-03-10,2024-03-11,369,1,100.0,No,Yes
FMR38622102,25891102,381,2024-03-08,2024-03-11,381,3,100.0,No,Yes
FMR310622202,25891102,364,2024-03-10,2024-03-10,346,0,95.05,Yes,No
FMR39522102,25891102,461,2024-03-09,2024-03-11,461,2,100.0,No,Yes
FMR39902601,25891102,450,2024-03-09,2024-03-09,450,0,100.0,Yes,Yes
FMR310902102,25891102,495,2024-03-10,2024-03-09,495,-1,100.0,Yes,Yes
FMR38720102,25891102,415,2024-03-08,2024-03-07,415,-1,100.0,Yes,Yes
FMR310501302,25891102,325,2024-03-10,2024-03-10,260,0,80.0,Yes,No
FMR38321102,25891102,359,2024-03-08,2024-03-08,359,0,100.0,Yes,Yes
FMR39320603,25891102,494,2024-03-09,2024-03-09,469,0,94.94,Yes,No
FMR39101503,25891102,351,2024-03-09,2024-03-09,316,0,90.03,Yes,No
FMR39102102,25891102,385,2024-03-09,2024-03-09,385,0,100.0,Yes,Yes
FMR310122102,25891102,348,2024-03-10,2024-03-13,313,3,89.94,No,No
FMR39603102,25891102,312,2024-03-09,2024-03-08,312,-1,100.0,Yes,Yes
FMR38622502,25891502,203,2024-03-08,2024-03-08,203,0,100.0,Yes,Yes
FMR38320602,25891502,247,2024-03-08,2024-03-08,222,0,89.88,Yes,No
FMR39201602,25891502,180,2024-03-09,2024-03-09,180,0,100.0,Yes,Yes
FMR38903601,25891502,190,2024-03-08,2024-03-08,190,0,100.0,Yes,Yes
FMR310202503,25891502,198,2024-03-10,2024-03-10,198,0,100.0,Yes,Yes
FMR39520502,25891502,168,2024-03-09,2024-03-11,160,2,95.24,No,No
FMR39103502,25891502,101,2024-03-09,2024-03-11,96,2,95.05,No,No
FMR38101502,25891502,199,2024-03-08,2024-03-08,199,0,100.0,Yes,Yes
FMR310101603,25891502,161,2024-03-10,2024-03-10,161,0,100.0,Yes,Yes
FMR39401601,25891502,117,2024-03-09,2024-03-09,117,0,100.0,Yes,Yes
FMR39321601,25891502,101,2024-03-09,2024-03-09,101,0,100.0,Yes,Yes
FMR38522502,25891502,168,2024-03-08,2024-03-11,151,3,89.88,No,No
FMR38403603,25891403,243,2024-03-08,2024-03-08,243,0,100.0,Yes,Yes
FMR38621602,25891403,294,2024-03-08,2024-03-08,294,0,100.0,Yes,Yes
FMR310403601,25891403,457,2024-03-10,2024-03-10,457,0,100.0,Yes,Yes
FMR39402403,25891403,422,2024-03-09,2024-03-09,422,0,100.0,Yes,Yes
FMR38203403,25891403,348,2024-03-08,2024-03-09,348,1,100.0,No,Yes
FMR39320603,25891403,411,2024-03-09,2024-03-09,370,0,90.02,Yes,No
FMR310320403,25891403,397,2024-03-10,2024-03-10,357,0,89.92,Yes,No
FMR38420403,25891403,403,2024-03-08,2024-03-10,403,2,100.0,No,Yes
FMR38102403,25891403,245,2024-03-08,2024-03-08,196,0,80.0,Yes,No
FMR39102403,25891403,429,2024-03-09,2024-03-11,343,2,79.95,No,No
FMR39720503,25891403,249,2024-03-09,2024-03-09,224,0,89.96,Yes,No
FMR38303602,25891403,406,2024-03-08,2024-03-08,406,0,100.0,Yes,Yes
FMR38203403,25891202,412,2024-03-08,2024-03-09,412,1,100.0,No,Yes
FMR39720503,25891201,477,2024-03-09,2024-03-09,477,0,100.0,Yes,Yes
FMR38702201,25891201,201,2024-03-08,2024-03-09,201,1,100.0,No,Yes
FMR38201402,25891201,466,2024-03-08,2024-03-08,466,0,100.0,Yes,Yes
FMR39522201,25891201,175,2024-03-09,2024-03-12,175,3,100.0,No,Yes
FMR38622201,25891201,191,2024-03-08,2024-03-07,172,-1,90.05,Yes,No
FMR38520501,25891501,167,2024-03-08,2024-03-09,167,1,100.0,No,Yes
FMR310703503,25891501,137,2024-03-10,2024-03-10,137,0,100.0,Yes,Yes
FMR38501501,25891501,216,2024-03-08,2024-03-08,194,0,89.81,Yes,No
FMR39321501,25891501,185,2024-03-09,2024-03-11,185,2,100.0,No,Yes
FMR310601503,25891501,193,2024-03-10,2024-03-10,174,0,90.16,Yes,No
FMR38522501,25891501,225,2024-03-08,2024-03-09,225,1,100.0,No,Yes
FMR39401501,25891501,242,2024-03-09,2024-03-12,230,3,95.04,No,No
FMR310420501,25891501,210,2024-03-10,2024-03-11,210,1,100.0,No,Yes
FMR39621501,25891501,218,2024-03-09,2024-03-09,207,0,94.95,Yes,No
FMR310903501,25891501,186,2024-03-10,2024-03-12,149,2,80.11,No,No
FMR38221602,25891501,179,2024-03-08,2024-03-08,179,0,100.0,Yes,Yes
FMR310122601,25891501,216,2024-03-10,2024-03-11,173,1,80.09,No,No
FMR310101501,25891501,119,2024-03-10,2024-03-13,119,3,100.0,No,Yes
FMR39103501,25891501,221,2024-03-09,2024-03-09,221,0,100.0,Yes,Yes
FMR38303602,25891501,157,2024-03-08,2024-03-08,157,0,100.0,Yes,Yes
FMR310402501,25891501,216,2024-03-10,2024-03-10,216,0,100.0,Yes,Yes
FMR310202503,25891501,243,2024-03-10,2024-03-10,231,0,95.06,Yes,No
FMR38622502,25891501,190,2024-03-08,2024-03-08,171,0,90.0,Yes,No
FMR39622501,25891501,164,2024-03-09,2024-03-11,164,2,100.0,No,Yes
FMR39301501,25891501,197,2024-03-09,2024-03-09,197,0,100.0,Yes,Yes
FMR310301503,25891501,144,2024-03-10,2024-03-10,144,0,100.0,Yes,Yes
FMR39503602,25891602,160,2024-03-09,2024-03-10,144,1,90.0,No,No
FMR38303602,25891602,164,2024-03-08,2024-03-08,164,0,100.0,Yes,Yes
FMR310702602,25891602,77,2024-03-10,2024-03-10,69,0,89.61,Yes,No
FMR38202602,25891602,97,2024-03-08,2024-03-07,78,-1,80.41,Yes,No
FMR38720602,25891602,151,2024-03-08,2024-03-10,151,2,100.0,No,Yes
FMR38621602,25891602,131,2024-03-08,2024-03-08,124,0,94.66,Yes,No
FMR39621602,25891602,69,2024-03-09,2024-03-11,69,2,100.0,No,Yes
FMR38420602,25891602,151,2024-03-08,2024-03-11,151,3,100.0,No,Yes
FMR39420602,25891602,60,2024-03-09,2024-03-12,60,3,100.0,No,Yes
FMR39402602,25891602,63,2024-03-09,2024-03-08,57,-1,90.48,Yes,No
FMR38103602,25891602,185,2024-03-08,2024-03-08,148,0,80.0,Yes,No
FMR38221602,25891602,94,2024-03-08,2024-03-08,75,0,79.79,Yes,No
FMR39201602,25891602,147,2024-03-09,2024-03-09,147,0,100.0,Yes,Yes
FMR38320602,25891602,128,2024-03-08,2024-03-08,128,0,100.0,Yes,Yes
FMR39320602,25891602,165,2024-03-09,2024-03-08,149,-1,90.3,Yes,No
FMR38121602,25891602,163,2024-03-08,2024-03-11,163,3,100.0,No,Yes
FMR310121602,25891602,66,2024-03-10,2024-03-10,63,0,95.45,Yes,No
FMR38421602,25891602,100,2024-03-08,2024-03-08,95,0,95.0,Yes,No
FMR39403602,25891602,92,2024-03-09,2024-03-09,87,0,94.57,Yes,No
FMR310603401,25891101,356,2024-03-10,2024-03-10,356,0,100.0,Yes,Yes
FMR310321101,25891101,313,2024-03-10,2024-03-11,313,1,100.0,No,Yes
FMR310203202,25891101,439,2024-03-10,2024-03-11,417,1,94.99,No,No
FMR39721402,25891101,386,2024-03-09,2024-03-09,386,0,100.0,Yes,Yes
FMR39903101,25891101,347,2024-03-09,2024-03-11,278,2,80.12,No,No
FMR310320403,25891101,366,2024-03-10,2024-03-10,366,0,100.0,Yes,Yes
FMR39720503,25891101,446,2024-03-09,2024-03-09,446,0,100.0,Yes,Yes
FMR38221101,25891101,429,2024-03-08,2024-03-07,429,-1,100.0,Yes,Yes
FMR38102403,25891101,318,2024-03-08,2024-03-08,318,0,100.0,Yes,Yes
FMR39301501,25891101,397,2024-03-09,2024-03-09,397,0,100.0,Yes,Yes
FMR310301503,25891101,492,2024-03-10,2024-03-10,443,0,90.04,Yes,No
FMR39420101,25891101,361,2024-03-09,2024-03-10,361,1,100.0,No,Yes
FMR39402403,25891101,427,2024-03-09,2024-03-09,427,0,100.0,Yes,Yes
FMR310603401,25891401,485,2024-03-10,2024-03-10,485,0,100.0,Yes,Yes
FMR310902503,25891401,437,2024-03-10,2024-03-10,437,0,100.0,Yes,Yes
FMR38501501,25891401,334,2024-03-08,2024-03-08,334,0,100.0,Yes,Yes
FMR38102403,25891401,211,2024-03-08,2024-03-08,190,0,90.05,Yes,No
FMR310503401,25891401,219,2024-03-10,2024-03-10,219,0,100.0,Yes,Yes
FMR310202401,25891401,298,2024-03-10,2024-03-11,298,1,100.0,No,Yes
FMR310520401,25891401,309,2024-03-10,2024-03-10,247,0,79.94,Yes,No
FMR38203401,25891401,307,2024-03-08,2024-03-11,307,3,100.0,No,Yes
FMR39721401,25891401,326,2024-03-09,2024-03-08,293,-1,89.88,Yes,No
FMR38303602,25891401,276,2024-03-08,2024-03-08,248,0,89.86,Yes,No
FMR38601401,25891401,483,2024-03-08,2024-03-09,435,1,90.06,No,No
FMR39601603,25891401,361,2024-03-09,2024-03-09,361,0,100.0,Yes,Yes
FMR39720503,25891401,225,2024-03-09,2024-03-09,214,0,95.11,Yes,No
FMR38521601,25891401,393,2024-03-08,2024-03-09,373,1,94.91,No,No
FMR39321401,25891401,486,2024-03-09,2024-03-08,486,-1,100.0,Yes,Yes
FMR39220603,25891603,105,2024-03-09,2024-03-09,105,0,100.0,Yes,Yes
FMR38603603,25891603,66,2024-03-08,2024-03-08,63,0,95.45,Yes,No
FMR39320603,25891603,110,2024-03-09,2024-03-09,110,0,100.0,Yes,Yes
FMR310101603,25891603,104,2024-03-10,2024-03-10,99,0,95.19,Yes,No
FMR39401603,25891603,142,2024-03-09,2024-03-10,142,1,100.0,No,Yes
FMR38403603,25891603,199,2024-03-08,2024-03-08,179,0,89.95,Yes,No
FMR39420603,25891603,154,2024-03-09,2024-03-11,154,2,100.0,No,Yes
FMR38521603,25891603,149,2024-03-08,2024-03-07,149,-1,100.0,Yes,Yes
FMR39521603,25891603,102,2024-03-09,2024-03-10,102,1,100.0,No,Yes
FMR38402603,25891603,69,2024-03-08,2024-03-08,69,0,100.0,Yes,Yes
FMR39422603,25891603,73,2024-03-09,2024-03-12,73,3,100.0,No,Yes
FMR39503603,25891603,190,2024-03-09,2024-03-09,190,0,100.0,Yes,Yes
FMR38903603,25891603,56,2024-03-08,2024-03-10,50,2,89.29,No,No
FMR39303603,25891603,103,2024-03-09,2024-03-09,93,0,90.29,Yes,No
FMR38601603,25891603,88,2024-03-08,2024-03-08,88,0,100.0,Yes,Yes
FMR39601603,25891603,164,2024-03-09,2024-03-09,131,0,79.88,Yes,No
FMR38721603,25891603,77,2024-03-08,2024-03-08,62,0,80.52,Yes,No
FMR310721603,25891603,105,2024-03-10,2024-03-10,105,0,100.0,Yes,Yes
FMR38501501,25891202,445,2024-03-08,2024-03-08,445,0,100.0,Yes,Yes
FMR38402603,25891202,280,2024-03-08,2024-03-08,280,0,100.0,Yes,Yes
FMR38622502,25891202,268,2024-03-08,2024-03-08,268,0,100.0,Yes,Yes
FMR310622202,25891202,467,2024-03-10,2024-03-10,374,0,80.09,Yes,No
FMR38221202,25891202,470,2024-03-08,2024-03-10,446,2,94.89,No,No
FMR38903601,25891202,430,2024-03-08,2024-03-08,344,0,80.0,Yes,No
FMR39403602,25891202,444,2024-03-09,2024-03-09,444,0,100.0,Yes,Yes
FMR39703601,25891202,208,2024-03-09,2024-03-09,166,0,79.81,Yes,No
FMR310703503,25891202,330,2024-03-10,2024-03-10,330,0,100.0,Yes,Yes
FMR310103202,25891202,197,2024-03-10,2024-03-10,177,0,89.85,Yes,No
FMR38303202,25891202,110,2024-03-08,2024-03-11,110,3,100.0,No,Yes
FMR39721401,25891202,242,2024-03-09,2024-03-08,242,-1,100.0,Yes,Yes
FMR310421601,25891202,308,2024-03-10,2024-03-11,293,1,95.13,No,No
FMR39503202,25891202,329,2024-03-09,2024-03-08,329,-1,100.0,Yes,Yes
FMR39603601,25891202,469,2024-03-09,2024-03-09,469,0,100.0,Yes,Yes
FMR39520302,25891202,217,2024-03-09,2024-03-10,174,1,80.18,No,No
FMR39321601,25891202,247,2024-03-09,2024-03-09,247,0,100.0,Yes,Yes
FMR39903601,25891201,281,2024-03-09,2024-03-09,281,0,100.0,Yes,Yes
FMR310203202,25891202,234,2024-03-10,2024-03-11,234,1,100.0,No,Yes
FMR310321303,25891303,85,2024-03-10,2024-03-10,85,0,100.0,Yes,Yes
FMR38522501,25891303,22,2024-03-08,2024-03-09,22,1,100.0,No,Yes
FMR39522303,25891303,88,2024-03-09,2024-03-10,88,1,100.0,No,Yes
FMR38601303,25891303,31,2024-03-08,2024-03-10,25,2,80.65,No,No
FMR39703303,25891303,84,2024-03-09,2024-03-08,84,-1,100.0,Yes,Yes
FMR39401601,25891303,42,2024-03-09,2024-03-09,42,0,100.0,Yes,Yes
FMR39720503,25891303,38,2024-03-09,2024-03-09,38,0,100.0,Yes,Yes
FMR39421303,25891303,77,2024-03-09,2024-03-12,69,3,89.61,No,No
FMR38622502,25891303,83,2024-03-08,2024-03-08,83,0,100.0,Yes,Yes
FMR39702303,25891303,34,2024-03-09,2024-03-10,27,1,79.41,No,No
FMR39403602,25891303,41,2024-03-09,2024-03-09,41,0,100.0,Yes,Yes
FMR310220303,25891303,51,2024-03-10,2024-03-11,46,1,90.2,No,No
FMR38101502,25891303,99,2024-03-08,2024-03-08,79,0,79.8,Yes,No
FMR38521503,25891403,252,2024-03-08,2024-03-10,252,2,100.0,No,Yes
FMR310121403,25891403,319,2024-03-10,2024-03-11,319,1,100.0,No,Yes
FMR310702602,25891403,274,2024-03-10,2024-03-10,274,0,100.0,Yes,Yes
FMR39522403,25891403,338,2024-03-09,2024-03-09,338,0,100.0,Yes,Yes
FMR39720503,25891503,193,2024-03-09,2024-03-09,193,0,100.0,Yes,Yes
FMR38121602,25891503,218,2024-03-08,2024-03-11,218,3,100.0,No,Yes
FMR39121503,25891503,169,2024-03-09,2024-03-10,169,1,100.0,No,Yes
FMR38403603,25891503,222,2024-03-08,2024-03-08,211,0,95.05,Yes,No
FMR38503503,25891503,105,2024-03-08,2024-03-08,105,0,100.0,Yes,Yes
FMR39503603,25891503,176,2024-03-09,2024-03-09,176,0,100.0,Yes,Yes
FMR38220503,25891503,231,2024-03-08,2024-03-08,219,0,94.81,Yes,No
FMR38521503,25891503,199,2024-03-08,2024-03-10,199,2,100.0,No,Yes
FMR39321601,25891503,133,2024-03-09,2024-03-09,133,0,100.0,Yes,Yes
FMR38221602,25891503,113,2024-03-08,2024-03-08,113,0,100.0,Yes,Yes
FMR39221503,25891503,224,2024-03-09,2024-03-09,213,0,95.09,Yes,No
FMR39902601,25891503,196,2024-03-09,2024-03-09,196,0,100.0,Yes,Yes
FMR310902503,25891503,177,2024-03-10,2024-03-10,142,0,80.23,Yes,No
FMR38703503,25891503,130,2024-03-08,2024-03-08,130,0,100.0,Yes,Yes
FMR310703503,25891503,216,2024-03-10,2024-03-10,216,0,100.0,Yes,Yes
FMR39201602,25891503,172,2024-03-09,2024-03-09,172,0,100.0,Yes,Yes
FMR310201503,25891503,119,2024-03-10,2024-03-10,119,0,100.0,Yes,Yes
FMR38320602,25891503,166,2024-03-08,2024-03-08,158,0,95.18,Yes,No
FMR310202503,25891503,206,2024-03-10,2024-03-10,165,0,80.1,Yes,No
FMR310301503,25891503,216,2024-03-10,2024-03-10,216,0,100.0,Yes,Yes
FMR39101503,25891503,100,2024-03-09,2024-03-09,100,0,100.0,Yes,Yes
FMR38522503,25891503,208,2024-03-08,2024-03-10,208,2,100.0,No,Yes
FMR310621503,25891503,209,2024-03-10,2024-03-10,209,0,100.0,Yes,Yes
FMR310303503,25891503,167,2024-03-10,2024-03-11,167,1,100.0,No,Yes
FMR310601503,25891503,227,2024-03-10,2024-03-10,204,0,89.87,Yes,No
FMR39603601,25891103,350,2024-03-09,2024-03-09,350,0,100.0,Yes,Yes
FMR310421601,25891103,449,2024-03-10,2024-03-11,404,1,89.98,No,No
FMR310603103,25891103,466,2024-03-10,2024-03-09,466,-1,100.0,Yes,Yes
FMR38403402,25891103,442,2024-03-08,2024-03-09,442,1,100.0,No,Yes
FMR39703601,25891103,414,2024-03-09,2024-03-09,414,0,100.0,Yes,Yes
FMR39520502,25891103,349,2024-03-09,2024-03-11,314,2,89.97,No,No
FMR39203103,25891103,410,2024-03-09,2024-03-08,410,-1,100.0,Yes,Yes
FMR39621602,25891103,381,2024-03-09,2024-03-11,381,2,100.0,No,Yes
FMR39501103,25891103,472,2024-03-09,2024-03-09,472,0,100.0,Yes,Yes
FMR38402603,25891103,317,2024-03-08,2024-03-08,317,0,100.0,Yes,Yes
FMR39622601,25891103,313,2024-03-09,2024-03-09,313,0,100.0,Yes,Yes
FMR310622103,25891103,435,2024-03-10,2024-03-09,435,-1,100.0,Yes,Yes
FMR38401103,25891103,424,2024-03-08,2024-03-08,424,0,100.0,Yes,Yes
FMR39103201,25891103,317,2024-03-09,2024-03-08,285,-1,89.91,Yes,No
FMR38420403,25891103,431,2024-03-08,2024-03-10,431,2,100.0,No,Yes
FMR310420301,25891103,373,2024-03-10,2024-03-10,373,0,100.0,Yes,Yes
FMR38221602,25891601,100,2024-03-08,2024-03-08,100,0,100.0,Yes,Yes
FMR39703601,25891601,86,2024-03-09,2024-03-09,86,0,100.0,Yes,Yes
FMR39202601,25891601,154,2024-03-09,2024-03-09,146,0,94.81,Yes,No
FMR39702601,25891601,82,2024-03-09,2024-03-09,66,0,80.49,Yes,No
FMR39520601,25891601,155,2024-03-09,2024-03-12,147,3,94.84,No,No
FMR38902601,25891601,194,2024-03-08,2024-03-09,194,1,100.0,No,Yes
FMR39902601,25891601,178,2024-03-09,2024-03-09,178,0,100.0,Yes,Yes
FMR39403602,25891601,59,2024-03-09,2024-03-09,59,0,100.0,Yes,Yes
FMR310403601,25891601,55,2024-03-10,2024-03-10,55,0,100.0,Yes,Yes
FMR38521601,25891601,95,2024-03-08,2024-03-09,90,1,94.74,No,No
FMR39201602,25891601,117,2024-03-09,2024-03-09,117,0,100.0,Yes,Yes
FMR39622601,25891601,134,2024-03-09,2024-03-09,107,0,79.85,Yes,No
FMR310303601,25891601,175,2024-03-10,2024-03-10,175,0,100.0,Yes,Yes
FMR310122601,25891601,72,2024-03-10,2024-03-11,65,1,90.28,No,No
FMR39603601,25891601,140,2024-03-09,2024-03-09,140,0,100.0,Yes,Yes
FMR39321601,25891601,104,2024-03-09,2024-03-09,104,0,100.0,Yes,Yes
FMR38903601,25891601,189,2024-03-08,2024-03-08,151,0,79.89,Yes,No
FMR39903601,25891601,93,2024-03-09,2024-03-09,84,0,90.32,Yes,No
FMR310303403,25891403,427,2024-03-10,2024-03-13,427,3,100.0,No,Yes
FMR310421601,25891601,138,2024-03-10,2024-03-11,110,1,79.71,No,No
FMR39401601,25891601,176,2024-03-09,2024-03-09,176,0,100.0,Yes,Yes
FMR310501601,25891601,114,2024-03-10,2024-03-12,114,2,100.0,No,Yes
FMR38501501,25891402,462,2024-03-08,2024-03-08,462,0,100.0,Yes,Yes
FMR38402603,25891402,396,2024-03-08,2024-03-08,396,0,100.0,Yes,Yes
FMR310401402,25891402,428,2024-03-10,2024-03-10,428,0,100.0,Yes,Yes
FMR38720402,25891402,239,2024-03-08,2024-03-08,191,0,79.92,Yes,No
FMR39721402,25891402,415,2024-03-09,2024-03-09,415,0,100.0,Yes,Yes
FMR38422402,25891402,379,2024-03-08,2024-03-11,379,3,100.0,No,Yes
FMR310203402,25891402,402,2024-03-10,2024-03-10,402,0,100.0,Yes,Yes
FMR38902402,25891402,498,2024-03-08,2024-03-08,498,0,100.0,Yes,Yes
FMR38403402,25891402,278,2024-03-08,2024-03-09,278,1,100.0,No,Yes
FMR38201402,25891402,357,2024-03-08,2024-03-08,357,0,100.0,Yes,Yes
FMR39101402,25891402,282,2024-03-09,2024-03-10,282,1,100.0,No,Yes
FMR38122402,25891402,428,2024-03-08,2024-03-09,428,1,100.0,No,Yes
FMR39122402,25891402,325,2024-03-09,2024-03-10,325,1,100.0,No,Yes
FMR39221503,25891402,379,2024-03-09,2024-03-09,341,0,89.97,Yes,No
FMR310702602,25891402,481,2024-03-10,2024-03-10,481,0,100.0,Yes,Yes
FMR39421402,25891402,447,2024-03-09,2024-03-11,402,2,89.93,No,No
FMR310421601,25891402,260,2024-03-10,2024-03-11,260,1,100.0,No,Yes
FMR39303603,25891201,248,2024-03-09,2024-03-09,198,0,79.84,Yes,No
FMR310601503,25891201,264,2024-03-10,2024-03-10,264,0,100.0,Yes,Yes
FMR38301302,25891201,148,2024-03-08,2024-03-08,141,0,95.27,Yes,No
FMR310301503,25891201,300,2024-03-10,2024-03-10,300,0,100.0,Yes,Yes
FMR39401601,25891201,467,2024-03-09,2024-03-09,420,0,89.94,Yes,No
FMR310202503,25891201,221,2024-03-10,2024-03-10,221,0,100.0,Yes,Yes
FMR310321303,25891201,350,2024-03-10,2024-03-10,350,0,100.0,Yes,Yes
FMR38403603,25891201,446,2024-03-08,2024-03-08,446,0,100.0,Yes,Yes
FMR310403601,25891201,407,2024-03-10,2024-03-10,366,0,89.93,Yes,No
FMR38103201,25891201,417,2024-03-08,2024-03-09,375,1,89.93,No,No
FMR39103201,25891201,473,2024-03-09,2024-03-08,449,-1,94.93,Yes,No
FMR311521101,25891101,490,2024-03-11,2024-03-13,490,2,100.0,No,Yes
FMR39201302,25891101,371,2024-03-09,2024-03-09,334,0,90.03,Yes,No
FMR311201303,25891101,328,2024-03-11,2024-03-11,328,0,100.0,Yes,Yes
FMR311303101,25891101,308,2024-03-11,2024-03-12,308,1,100.0,No,Yes
FMR39603503,25891101,315,2024-03-09,2024-03-09,283,0,89.84,Yes,No
FMR310703402,25891101,450,2024-03-10,2024-03-10,450,0,100.0,Yes,Yes
FMR39203101,25891101,345,2024-03-09,2024-03-08,345,-1,100.0,Yes,Yes
FMR39320103,25891101,466,2024-03-09,2024-03-09,466,0,100.0,Yes,Yes
FMR310702101,25891101,468,2024-03-10,2024-03-09,468,-1,100.0,Yes,Yes
FMR39221602,25891101,435,2024-03-09,2024-03-09,435,0,100.0,Yes,Yes
FMR310221601,25891101,425,2024-03-10,2024-03-10,404,0,95.06,Yes,No
FMR311103101,25891101,422,2024-03-11,2024-03-13,401,2,95.02,No,No
FMR310421102,25891101,406,2024-03-10,2024-03-11,406,1,100.0,No,Yes
FMR310202101,25891101,436,2024-03-10,2024-03-09,436,-1,100.0,Yes,Yes
FMR39403603,25891101,494,2024-03-09,2024-03-09,494,0,100.0,Yes,Yes
FMR311403602,25891101,409,2024-03-11,2024-03-11,409,0,100.0,Yes,Yes
FMR311401602,25891101,491,2024-03-11,2024-03-11,491,0,100.0,Yes,Yes
FMR311102101,25891101,304,2024-03-11,2024-03-11,243,0,79.93,Yes,No
FMR310420402,25891101,400,2024-03-10,2024-03-11,400,1,100.0,No,Yes
FMR310622503,25891101,317,2024-03-10,2024-03-10,317,0,100.0,Yes,Yes
FMR311622603,25891101,480,2024-03-11,2024-03-11,480,0,100.0,Yes,Yes
FMR39422101,25891101,457,2024-03-09,2024-03-10,457,1,100.0,No,Yes
FMR310422101,25891101,338,2024-03-10,2024-03-12,338,2,100.0,No,Yes
FMR311402602,25891101,394,2024-03-11,2024-03-11,394,0,100.0,Yes,Yes
FMR39402502,25891401,343,2024-03-09,2024-03-09,343,0,100.0,Yes,Yes
FMR310622503,25891401,269,2024-03-10,2024-03-10,269,0,100.0,Yes,Yes
FMR310121401,25891401,333,2024-03-10,2024-03-09,300,-1,90.09,Yes,No
FMR311501603,25891401,478,2024-03-11,2024-03-11,382,0,79.92,Yes,No
FMR39503401,25891401,251,2024-03-09,2024-03-10,226,1,90.04,No,No
FMR39702502,25891401,421,2024-03-09,2024-03-09,400,0,95.01,Yes,No
FMR311301602,25891401,482,2024-03-11,2024-03-11,482,0,100.0,Yes,Yes
FMR311522401,25891401,322,2024-03-11,2024-03-11,322,0,100.0,Yes,Yes
FMR39303401,25891401,467,2024-03-09,2024-03-10,467,1,100.0,No,Yes
FMR311422401,25891401,430,2024-03-11,2024-03-11,430,0,100.0,Yes,Yes
FMR311103401,25891401,271,2024-03-11,2024-03-10,271,-1,100.0,Yes,Yes
FMR310420401,25891401,379,2024-03-10,2024-03-12,379,2,100.0,No,Yes
FMR310521401,25891401,261,2024-03-10,2024-03-11,261,1,100.0,No,Yes
FMR310221601,25891401,244,2024-03-10,2024-03-10,232,0,95.08,Yes,No
FMR310102603,25891603,61,2024-03-10,2024-03-10,61,0,100.0,Yes,Yes
FMR310520603,25891603,174,2024-03-10,2024-03-12,165,2,94.83,No,No
FMR311501603,25891603,87,2024-03-11,2024-03-11,87,0,100.0,Yes,Yes
FMR311603603,25891603,156,2024-03-11,2024-03-11,156,0,100.0,Yes,Yes
FMR310320603,25891603,57,2024-03-10,2024-03-10,57,0,100.0,Yes,Yes
FMR39720603,25891603,79,2024-03-09,2024-03-09,79,0,100.0,Yes,Yes
FMR311720603,25891603,101,2024-03-11,2024-03-13,101,2,100.0,No,Yes
FMR311221603,25891603,155,2024-03-11,2024-03-11,155,0,100.0,Yes,Yes
FMR39403603,25891603,90,2024-03-09,2024-03-09,90,0,100.0,Yes,Yes
FMR39121603,25891603,129,2024-03-09,2024-03-10,123,1,95.35,No,No
FMR310121603,25891603,154,2024-03-10,2024-03-13,154,3,100.0,No,Yes
FMR39522603,25891603,140,2024-03-09,2024-03-12,140,3,100.0,No,Yes
FMR311622603,25891603,122,2024-03-11,2024-03-11,122,0,100.0,Yes,Yes
FMR310402603,25891603,197,2024-03-10,2024-03-10,197,0,100.0,Yes,Yes
FMR311422603,25891603,54,2024-03-11,2024-03-13,54,2,100.0,No,Yes
FMR39421603,25891603,106,2024-03-09,2024-03-10,101,1,95.28,No,No
FMR39902603,25891603,142,2024-03-09,2024-03-09,142,0,100.0,Yes,Yes
FMR311303603,25891603,174,2024-03-11,2024-03-11,157,0,90.23,Yes,No
FMR310301603,25891603,67,2024-03-10,2024-03-11,67,1,100.0,No,Yes
FMR311721603,25891603,75,2024-03-11,2024-03-11,60,0,80.0,Yes,No
FMR310621603,25891603,184,2024-03-10,2024-03-10,184,0,100.0,Yes,Yes
FMR311122603,25891603,173,2024-03-11,2024-03-13,173,2,100.0,No,Yes
