order_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty
FMR39721402,25891101,386,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",386
FMR39903101,25891101,347,"Wednesday, March 9, 2022","Friday, March 11, 2022",278
FMR310320403,25891101,366,"Thursday, March 10, 2022","Thursday, March 10, 2022",366
FMR39720503,25891101,446,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",446
FMR38221101,25891101,429,"Tuesday, March 8, 2022","Monday, March 7, 2022",429
FMR38102403,25891101,318,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",318
FMR39301501,25891101,397,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",397
FMR310301503,25891101,492,"Thursday, March 10, 2022","Thursday, March 10, 2022",443
FMR39420101,25891101,361,"Wednesday, March 9, 2022","Thursday, March 10, 2022",361
FMR39402403,25891101,427,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",427
FMR310603401,25891401,485,"Thursday, March 10, 2022","Thursday, March 10, 2022",485
FMR310902503,25891401,437,"Thursday, March 10, 2022","Thursday, March 10, 2022",437
FMR38501501,25891401,334,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",334
FMR38102403,25891401,211,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",190
FMR310503401,25891401,219,"Thursday, March 10, 2022","Thursday, March 10, 2022",219
FMR310202401,25891401,298,"Thursday, March 10, 2022","Friday, March 11, 2022",298
FMR310520401,25891401,309,"Thursday, March 10, 2022","Thursday, March 10, 2022",247
FMR38203401,25891401,307,"Tuesday, March 8, 2022","Friday, March 11, 2022",307
FMR39721401,25891401,326,"Wednesday, March 9, 2022","Tuesday, March 8, 2022",293
FMR38303602,25891401,276,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",248
FMR38601401,25891401,483,"Tuesday, March 8, 2022","Wednesday, March 9, 2022",435
FMR39601603,25891401,361,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",361
FMR39720503,25891401,225,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",214
FMR38521601,25891401,393,"Tuesday, March 8, 2022","Wednesday, March 9, 2022",373
FMR39321401,25891401,486,"Wednesday, March 9, 2022","Tuesday, March 8, 2022",486
FMR39220603,25891603,105,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",105
FMR38603603,25891603,66,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",63
FMR39320603,25891603,110,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",110
FMR310101603,25891603,104,"Thursday, March 10, 2022","Thursday, March 10, 2022",99
FMR39401603,25891603,142,"Wednesday, March 9, 2022","Thursday, March 10, 2022",142
FMR38403603,25891603,199,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",179
FMR39420603,25891603,154,"Wednesday, March 9, 2022","Friday, March 11, 2022",154
FMR38521603,25891603,149,"Tuesday, March 8, 2022","Monday, March 7, 2022",149
FMR39521603,25891603,102,"Wednesday, March 9, 2022","Thursday, March 10, 2022",102
FMR38402603,25891603,69,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",69
FMR39422603,25891603,73,"Wednesday, March 9, 2022","Saturday, March 12, 2022",73
FMR39503603,25891603,190,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",190
FMR38903603,25891603,56,"Tuesday, March 8, 2022","Thursday, March 10, 2022",50
FMR39303603,25891603,103,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",93
FMR38601603,25891603,88,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",88
FMR39601603,25891603,164,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",131
FMR38721603,25891603,77,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",62
FMR310721603,25891603,105,"Thursday, March 10, 2022","Thursday, March 10, 2022",105
FMR38501501,25891202,445,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",445
FMR38402603,25891202,280,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",280
FMR38622502,25891202,268,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",268
FMR310622202,25891202,467,"Thursday, March 10, 2022","Thursday, March 10, 2022",374
FMR38221202,25891202,470,"Tuesday, March 8, 2022","Thursday, March 10, 2022",446
FMR38903601,25891202,430,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",344
FMR39403602,25891202,444,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",444
FMR39703601,25891202,208,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",166
FMR310703503,25891202,330,"Thursday, March 10, 2022","Thursday, March 10, 2022",330
FMR310103202,25891202,197,"Thursday, March 10, 2022","Thursday, March 10, 2022",177
FMR38303202,25891202,110,"Tuesday, March 8, 2022","Friday, March 11, 2022",110
FMR39721401,25891202,242,"Wednesday, March 9, 2022","Tuesday, March 8, 2022",242
FMR310421601,25891202,308,"Thursday, March 10, 2022","Friday, March 11, 2022",293
FMR39503202,25891202,329,"Wednesday, March 9, 2022","Tuesday, March 8, 2022",329
FMR39603601,25891202,469,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",469
FMR39520302,25891202,217,"Wednesday, March 9, 2022","Thursday, March 10, 2022",174
FMR39321601,25891202,247,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",247
FMR39903601,25891201,281,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",281
FMR310203202,25891202,234,"Thursday, March 10, 2022","Friday, March 11, 2022",234
FMR310321303,25891303,85,"Thursday, March 10, 2022","Thursday, March 10, 2022",85
FMR38522501,25891303,22,"Tuesday, March 8, 2022","Wednesday, March 9, 2022",22
FMR39522303,25891303,88,"Wednesday, March 9, 2022","Thursday, March 10, 2022",88
FMR38601303,25891303,31,"Tuesday, March 8, 2022","Thursday, March 10, 2022",25
FMR39703303,25891303,84,"Wednesday, March 9, 2022","Tuesday, March 8, 2022",84
FMR39401601,25891303,42,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",42
FMR39720503,25891303,38,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",38
FMR39421303,25891303,77,"Wednesday, March 9, 2022","Saturday, March 12, 2022",69
FMR38622502,25891303,83,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",83
FMR39702303,25891303,34,"Wednesday, March 9, 2022","Thursday, March 10, 2022",27
FMR39403602,25891303,41,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",41
FMR310220303,25891303,51,"Thursday, March 10, 2022","Friday, March 11, 2022",46
FMR38101502,25891303,99,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",79
FMR38521503,25891403,252,"Tuesday, March 8, 2022","Thursday, March 10, 2022",252
FMR310121403,25891403,319,"Thursday, March 10, 2022","Friday, March 11, 2022",319
FMR310702602,25891403,274,"Thursday, March 10, 2022","Thursday, March 10, 2022",274
FMR39522403,25891403,338,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",338
FMR39720503,25891503,193,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",193
FMR38121602,25891503,218,"Tuesday, March 8, 2022","Friday, March 11, 2022",218
FMR39121503,25891503,169,"Wednesday, March 9, 2022","Thursday, March 10, 2022",169
FMR38403603,25891503,222,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",211
FMR38503503,25891503,105,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",105
FMR39503603,25891503,176,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",176
FMR38220503,25891503,231,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",219
FMR38521503,25891503,199,"Tuesday, March 8, 2022","Thursday, March 10, 2022",199
FMR39321601,25891503,133,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",133
FMR38221602,25891503,113,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",113
FMR39221503,25891503,224,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",213
FMR39902601,25891503,196,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",196
FMR310902503,25891503,177,"Thursday, March 10, 2022","Thursday, March 10, 2022",142
FMR38703503,25891503,130,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",130
FMR310703503,25891503,216,"Thursday, March 10, 2022","Thursday, March 10, 2022",216
FMR39201602,25891503,172,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",172
FMR310201503,25891503,119,"Thursday, March 10, 2022","Thursday, March 10, 2022",119
FMR38320602,25891503,166,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",158
FMR310202503,25891503,206,"Thursday, March 10, 2022","Thursday, March 10, 2022",165
FMR310301503,25891503,216,"Thursday, March 10, 2022","Thursday, March 10, 2022",216
FMR39101503,25891503,100,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",100
FMR38522503,25891503,208,"Tuesday, March 8, 2022","Thursday, March 10, 2022",208
FMR310621503,25891503,209,"Thursday, March 10, 2022","Thursday, March 10, 2022",209
FMR310303503,25891503,167,"Thursday, March 10, 2022","Friday, March 11, 2022",167
FMR310601503,25891503,227,"Thursday, March 10, 2022","Thursday, March 10, 2022",204
FMR39603601,25891103,350,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",350
FMR310421601,25891103,449,"Thursday, March 10, 2022","Friday, March 11, 2022",404
FMR310603103,25891103,466,"Thursday, March 10, 2022","Wednesday, March 9, 2022",466
FMR38403402,25891103,442,"Tuesday, March 8, 2022","Wednesday, March 9, 2022",442
FMR39703601,25891103,414,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",414
FMR39520502,25891103,349,"Wednesday, March 9, 2022","Friday, March 11, 2022",314
FMR39203103,25891103,410,"Wednesday, March 9, 2022","Tuesday, March 8, 2022",410
FMR39621602,25891103,381,"Wednesday, March 9, 2022","Friday, March 11, 2022",381
FMR39501103,25891103,472,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",472
FMR38402603,25891103,317,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",317
FMR39622601,25891103,313,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",313
FMR310622103,25891103,435,"Thursday, March 10, 2022","Wednesday, March 9, 2022",435
FMR38401103,25891103,424,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",424
FMR39103201,25891103,317,"Wednesday, March 9, 2022","Tuesday, March 8, 2022",285
FMR38420403,25891103,431,"Tuesday, March 8, 2022","Thursday, March 10, 2022",431
FMR310420301,25891103,373,"Thursday, March 10, 2022","Thursday, March 10, 2022",373
FMR38221602,25891601,100,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",100
FMR39703601,25891601,86,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",86
FMR39202601,25891601,154,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",146
FMR39702601,25891601,82,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",66
FMR39520601,25891601,155,"Wednesday, March 9, 2022","Saturday, March 12, 2022",147
FMR38902601,25891601,194,"Tuesday, March 8, 2022","Wednesday, March 9, 2022",194
FMR39902601,25891601,178,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",178
FMR39403602,25891601,59,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",59
FMR310403601,25891601,55,"Thursday, March 10, 2022","Thursday, March 10, 2022",55
FMR38521601,25891601,95,"Tuesday, March 8, 2022","Wednesday, March 9, 2022",90
FMR39201602,25891601,117,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",117
FMR39622601,25891601,134,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",107
FMR310303601,25891601,175,"Thursday, March 10, 2022","Thursday, March 10, 2022",175
FMR310122601,25891601,72,"Thursday, March 10, 2022","Friday, March 11, 2022",65
FMR39603601,25891601,140,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",140
FMR39321601,25891601,104,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",104
FMR38903601,25891601,189,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",151
FMR39903601,25891601,93,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",84
FMR310303403,25891403,427,"Thursday, March 10, 2022","Sunday, March 13, 2022",427
FMR310421601,25891601,138,"Thursday, March 10, 2022","Friday, March 11, 2022",110
FMR39401601,25891601,176,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",176
FMR310501601,25891601,114,"Thursday, March 10, 2022","Saturday, March 12, 2022",114
FMR38501501,25891402,462,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",462
FMR38402603,25891402,396,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",396
FMR310401402,25891402,428,"Thursday, March 10, 2022","Thursday, March 10, 2022",428
FMR38720402,25891402,239,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",191
FMR39721402,25891402,415,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",415
FMR38422402,25891402,379,"Tuesday, March 8, 2022","Friday, March 11, 2022",379
FMR310203402,25891402,402,"Thursday, March 10, 2022","Thursday, March 10, 2022",402
FMR38902402,25891402,498,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",498
FMR38403402,25891402,278,"Tuesday, March 8, 2022","Wednesday, March 9, 2022",278
FMR38201402,25891402,357,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",357
FMR39101402,25891402,282,"Wednesday, March 9, 2022","Thursday, March 10, 2022",282
FMR38122402,25891402,428,"Tuesday, March 8, 2022","Wednesday, March 9, 2022",428
FMR39122402,25891402,325,"Wednesday, March 9, 2022","Thursday, March 10, 2022",325
FMR39221503,25891402,379,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",341
FMR310702602,25891402,481,"Thursday, March 10, 2022","Thursday, March 10, 2022",481
FMR39421402,25891402,447,"Wednesday, March 9, 2022","Friday, March 11, 2022",402
FMR310421601,25891402,260,"Thursday, March 10, 2022","Friday, March 11, 2022",260
FMR39303603,25891201,248,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",198
FMR310601503,25891201,264,"Thursday, March 10, 2022","Thursday, March 10, 2022",264
FMR38301302,25891201,148,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",141
FMR310301503,25891201,300,"Thursday, March 10, 2022","Thursday, March 10, 2022",300
FMR39401601,25891201,467,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",420
FMR310202503,25891201,221,"Thursday, March 10, 2022","Thursday, March 10, 2022",221
FMR310321303,25891201,350,"Thursday, March 10, 2022","Thursday, March 10, 2022",350
FMR38403603,25891201,446,"Tuesday, March 8, 2022","Tuesday, March 8, 2022",446
FMR310403601,25891201,407,"Thursday, March 10, 2022","Thursday, March 10, 2022",366
FMR38103201,25891201,417,"Tuesday, March 8, 2022","Wednesday, March 9, 2022",375
FMR39103201,25891201,473,"Wednesday, March 9, 2022","Tuesday, March 8, 2022",449
FMR311521101,25891101,490,"Friday, March 11, 2022","Sunday, March 13, 2022",490
FMR39201302,25891101,371,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",334
FMR311201303,25891101,328,"Friday, March 11, 2022","Friday, March 11, 2022",328
FMR311303101,25891101,308,"Friday, March 11, 2022","Saturday, March 12, 2022",308
FMR39603503,25891101,315,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",283
FMR310703402,25891101,450,"Thursday, March 10, 2022","Thursday, March 10, 2022",450
FMR39203101,25891101,345,"Wednesday, March 9, 2022","Tuesday, March 8, 2022",345
FMR39320103,25891101,466,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",466
FMR310702101,25891101,468,"Thursday, March 10, 2022","Wednesday, March 9, 2022",468
FMR39221602,25891101,435,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",435
FMR310221601,25891101,425,"Thursday, March 10, 2022","Thursday, March 10, 2022",404
FMR311103101,25891101,422,"Friday, March 11, 2022","Sunday, March 13, 2022",401
FMR310421102,25891101,406,"Thursday, March 10, 2022","Friday, March 11, 2022",406
FMR310202101,25891101,436,"Thursday, March 10, 2022","Wednesday, March 9, 2022",436
FMR39403603,25891101,494,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",494
FMR311403602,25891101,409,"Friday, March 11, 2022","Friday, March 11, 2022",409
FMR311401602,25891101,491,"Friday, March 11, 2022","Friday, March 11, 2022",491
FMR311102101,25891101,304,"Friday, March 11, 2022","Friday, March 11, 2022",243
FMR310420402,25891101,400,"Thursday, March 10, 2022","Friday, March 11, 2022",400
FMR310622503,25891101,317,"Thursday, March 10, 2022","Thursday, March 10, 2022",317
FMR311622603,25891101,480,"Friday, March 11, 2022","Friday, March 11, 2022",480
FMR39422101,25891101,457,"Wednesday, March 9, 2022","Thursday, March 10, 2022",457
FMR310422101,25891101,338,"Thursday, March 10, 2022","Saturday, March 12, 2022",338
FMR311402602,25891101,394,"Friday, March 11, 2022","Friday, March 11, 2022",394
FMR39402502,25891401,343,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",343
FMR310622503,25891401,269,"Thursday, March 10, 2022","Thursday, March 10, 2022",269
FMR310121401,25891401,333,"Thursday, March 10, 2022","Wednesday, March 9, 2022",300
FMR311501603,25891401,478,"Friday, March 11, 2022","Friday, March 11, 2022",382
FMR39503401,25891401,251,"Wednesday, March 9, 2022","Thursday, March 10, 2022",226
FMR39702502,25891401,421,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",400
FMR311301602,25891401,482,"Friday, March 11, 2022","Friday, March 11, 2022",482
FMR311522401,25891401,322,"Friday, March 11, 2022","Friday, March 11, 2022",322
FMR39303401,25891401,467,"Wednesday, March 9, 2022","Thursday, March 10, 2022",467
FMR311422401,25891401,430,"Friday, March 11, 2022","Friday, March 11, 2022",430
FMR311103401,25891401,271,"Friday, March 11, 2022","Thursday, March 10, 2022",271
FMR310420401,25891401,379,"Thursday, March 10, 2022","Saturday, March 12, 2022",379
FMR310521401,25891401,261,"Thursday, March 10, 2022","Friday, March 11, 2022",261
FMR310221601,25891401,244,"Thursday, March 10, 2022","Thursday, March 10, 2022",232
FMR310102603,25891603,61,"Thursday, March 10, 2022","Thursday, March 10, 2022",61
FMR310520603,25891603,174,"Thursday, March 10, 2022","Saturday, March 12, 2022",165
FMR311501603,25891603,87,"Friday, March 11, 2022","Friday, March 11, 2022",87
FMR311603603,25891603,156,"Friday, March 11, 2022","Friday, March 11, 2022",156
FMR310320603,25891603,57,"Thursday, March 10, 2022","Thursday, March 10, 2022",57
FMR39720603,25891603,79,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",79
FMR311720603,25891603,101,"Friday, March 11, 2022","Sunday, March 13, 2022",101
FMR311221603,25891603,155,"Friday, March 11, 2022","Friday, March 11, 2022",155
FMR39403603,25891603,90,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",90
FMR39121603,25891603,129,"Wednesday, March 9, 2022","Thursday, March 10, 2022",123
FMR310121603,25891603,154,"Thursday, March 10, 2022","Sunday, March 13, 2022",154
FMR39522603,25891603,140,"Wednesday, March 9, 2022","Saturday, March 12, 2022",140
FMR311622603,25891603,122,"Friday, March 11, 2022","Friday, March 11, 2022",122
FMR310402603,25891603,197,"Thursday, March 10, 2022","Thursday, March 10, 2022",197
FMR311422603,25891603,54,"Friday, March 11, 2022","Sunday, March 13, 2022",54
FMR39421603,25891603,106,"Wednesday, March 9, 2022","Thursday, March 10, 2022",101
FMR39902603,25891603,142,"Wednesday, March 9, 2022","Wednesday, March 9, 2022",142
